codigo,titulo,autor,descricao,preco,link_livro,link_pdf,link_epub,tem_versao_imprimivel
ntpis,Necesidad del progreso en el ministerio,Carlos Spurgeon,.,0.35,https://www.chapellibrary.org/book/ntpis/,https://www.chapellibrary.org/api/books/download?code=ntpis&format=pdf,https://www.chapellibrary.org/api/books/download?code=ntpis&format=epub,SIM
pnegs,Negociaciones de paz,Carlos Spurgeon,.,0.43,https://www.chapellibrary.org/book/pnegs/,https://www.chapellibrary.org/api/books/download?code=pnegs&format=pdf,https://www.chapellibrary.org/api/books/download?code=pnegs&format=epub,SIM
bsnos,Nieve hermosa,Autor Desconhecido,"¡Una advertencia para cualquier persona que busque ansiosamente la libertad de la autoridad, el derecho a ""hacer lo que me plazca"" y la libertad personal para probar todos los señuelos de Satanás!",0.09,https://www.chapellibrary.org/book/bsnos/,https://www.chapellibrary.org/api/books/download?code=bsnos&format=pdf,,SIM
iclgs,No puedo soltarme,Horatio Bonar,"Tan engañoso es nuestro corazón pecaminoso, un pecador dirá: ""No puedo creer"", y pensará que eso disminuye su responsabilidad. Bonar nos insta a dejar de lado las tristes esperanzas en las que confiamos y confiar en Cristo solo para salvación.",0.14,https://www.chapellibrary.org/book/iclgs/,https://www.chapellibrary.org/api/books/download?code=iclgs&format=pdf,,SIM
omans,Nuestro manifiesto,Carlos Spurgeon,El evangelio,0.69,https://www.chapellibrary.org/book/omans/,https://www.chapellibrary.org/api/books/download?code=omans&format=pdf,https://www.chapellibrary.org/api/books/download?code=omans&format=epub,SIM
ossus,Nuestro sustituto sufriente,Carlos Spurgeon,"Dios es justo, y un Dios justo tiene que castigar el pecado. La gran pregunta es: “¿Cómo puede Dios ser Justo y asimismo el Justificador del impío?” Las religiones falsas procuran responder a esta pregunta, pero fracasan completamente. El pobre pagano piensa que ha encontrado la respuesta en sus propios terribles sacrificios. Cree que puede dar “su primogénito por su rebelión, el fruto de sus entrañas por el pecado de su alma.” El papista iluso cree que ha encontrado una respuesta a la pregunta en su misa diaria; afirma que hay en ella “un sacrificio propiciatorio por los vivos y los muertos.” No es de este modo que se vindica la justicia de Dios, ni es de este modo que su misericordia brilla en todo su esplendor.",0.43,https://www.chapellibrary.org/book/ossus/,https://www.chapellibrary.org/api/books/download?code=ossus&format=pdf,https://www.chapellibrary.org/api/books/download?code=ossus&format=epub,SIM
tptps,Oración auténtica-poder auténtico,Carlos Spurgeon,Oración auténtica-poder auténtico,0.69,https://www.chapellibrary.org/book/tptps/,https://www.chapellibrary.org/api/books/download?code=tptps&format=pdf,https://www.chapellibrary.org/api/books/download?code=tptps&format=epub,SIM
pojas,"Oración de Jabes, La",Carlos Spurgeon,"La oración de Jabes
 de Spurgeon es una gema espiritual: pequeña, hermosa y de gran valor para el alma. Con su énfasis en ""Tú"" y un verdadero corazón para Dios, es muy diferente de la concepción popular de la oración de Jabes en nuestros días (""bendíceme""). Note aquí las muchas oraciones reales como ejemplos para todos los que desean las verdaderas bendiciones de Dios.",0.69,https://www.chapellibrary.org/book/pojas/,https://www.chapellibrary.org/api/books/download?code=pojas&format=pdf,https://www.chapellibrary.org/api/books/download?code=pojas&format=epub,SIM
ymbbs,Os es necesario nacer de nuevo,Thomas Boston,"En este tratado, Thomas Boston desafía al lector con varias verdades punzantes sobre la regeneración. 
La regeneración es absolutamente necesaria para que hagas cualquier cosa aceptable para Dios.
 
Sin regeneración no hay fe; sin fe es imposible agradar a Dios.
 
Si no has nacido de nuevo, todos los intentos de reforma no son nada a los ojos de Dios.
 
Las oraciones de los no regenerados son una abominación para el Señor. Si este eres tú, ¿qué deberías hacer?
De acuerdo con Boston, debes ""fijar tus pensamientos en Él tal como el evangelio lo ofrece completamente en tu caso"". Es decir, la muerte de Jesús en la cruz satisfizo perfectamente la justicia de Dios, trayendo justicia eterna para los pecadores arrepentidos. Termina con una advertencia severa, declarando claramente que si uno no nace de nuevo y continúa en ese estado hasta la muerte, hubiera sido mejor que nunca hubiera nacido.",0.09,https://www.chapellibrary.org/book/ymbbs/,https://www.chapellibrary.org/api/books/download?code=ymbbs&format=pdf,,SIM
wtwos,Palabras para el ganador de almas,Horatio Bonar,"¡Palabras para el ganador de almas
, satisface las necesidades de nuestra época con casi el mismo acierto con que satisfizo las de Escocia e Inglaterra en el Siglo XIX! Encontrará aquí palabras penetrantes para pastores, para los que se preparan para el ministerio y para todo cristiano en su andar cotidiano ante el Dios todopoderoso y santo.",1.23,https://www.chapellibrary.org/book/wtwos/,https://www.chapellibrary.org/api/books/download?code=wtwos&format=pdf,https://www.chapellibrary.org/api/books/download?code=wtwos&format=epub,SIM
siths,Pecadores en las manos de un Dios airado,Jonathan Edwards,"Edwards y el Gran Despertar
Según una tradición, no estaba programado que Edwards predicara en la capilla de Enfield el 8 de Julio [1741], pero lo hizo en sustitución de otro predicador. Aparentemente, el Gran Despertar no había llegado aún al distrito y reinaba allí una total indiferencia de que sucediera o no, tanto que cristianos de distritos vecinos habían dedicado casi toda la noche anterior a la oración, no fuera que “mientras las lluvias divinas sucedían todo alrededor”, no las hubiera en Enfield. Edwards tomó como su texto Deuteronomio 32:35: “A su tiempo su pie resbalará”, repitiendo un sermón que había predicado en su propia iglesia poco antes sobre el tema: “Pecadores en manos de un Dios airado”. [Eleazer] Wheelock reportó a [Benjamín] Trumbull cómo los presentes, que había caracterizado como “indiferente y presumida”, tanto habían cambiado antes de finalizado el sermón que se habían “humillado con una convicción tremenda de su pecado y peligro”. –Iain Murray, 
Jonathan Edwards: A New Biography
 (Edinburgo, Banner of Truth, 1987), 168.
La predicación por medio de la cual el espíritu de estupor fue abatido en la década de 1730, era escrutadora y convincente. Se estaba levantando un grupo de hombres para quienes la gravedad del pecado, la posibilidad de una profesión falsa de fe en Cristo y la indiferencia de un mundo perdido les era una carga apremiante. Detrás de sus declaraciones públicas estaba su visión de Dios y de la eternidad. Sus valles de humillación personal se habían convertido en valles de visión y, como dijera alguien que siguió en los pasos de Edwards siglos después: “Cuando los pastores captan una vista del valle de visión, y del abismo sin fondo en el cual cada hueso se va hundiendo, sienten que es importante advertir y alarmar a los pecadores, y solo entonces predican para muerte, predican para la eternidad, predican para el tribunal de Dios, predican para el cielo y predican también para el infierno”.—Ibid, 133.
Esta edicion en audio MP3 narrado por Jose Garcia.",0.61,https://www.chapellibrary.org/book/siths/,https://www.chapellibrary.org/api/books/download?code=siths&format=pdf,https://www.chapellibrary.org/api/books/download?code=siths&format=epub,SIM
tfyms,Pensamientos para hombres jóvenes,J. C. Ryle,"Reflexiones para los hombres jóvenes
: “Cuando San Pablo escribió su Epístola a Tito acerca de su deber como ministro, mencionó a los jóvenes como una clase que requiere atención especial. Después de hablar de hombres ancianos y mujeres ancianas, y de mujeres jóvenes, agrega este consejo conciso: ""Exhorta asimismo a los jóvenes a que sean prudentes"" (Tit. 2: 6). Voy a seguir el consejo del apóstol. Propongo ofrecer algunas palabras de exhortación amistosa a los jóvenes. “Yo también estoy envejeciendo, pero hay pocas cosas que recuerdo tan bien como los días de mi juventud. Recuerdo claramente las alegrías y las tristezas, las esperanzas y los miedos, las tentaciones y las dificultades, los juicios equivocados y los afectos equivocados, los errores y las aspiraciones que rodean y acompañan la vida de un joven. Si solo puedo decir algo para mantener a un joven en el camino correcto y preservarlo de las faltas y los pecados, lo que puede arruinar sus perspectivas tanto en el tiempo como en la eternidad, estaré muy agradecido "". —J. C. Ryle",1.64,https://www.chapellibrary.org/book/tfyms/,https://www.chapellibrary.org/api/books/download?code=tfyms&format=pdf,https://www.chapellibrary.org/api/books/download?code=tfyms&format=epub,SIM
pochfgs,Persona de Cristo,Autor Desconhecido,.,1.78,https://www.chapellibrary.org/book/pochfgs/,https://www.chapellibrary.org/api/books/download?code=pochfgs&format=pdf,https://www.chapellibrary.org/api/books/download?code=pochfgs&format=epub,SIM
wawss,¿Por qué somos salvos por medio de la fe?,Carlos Spurgeon,"¿Por qué es la fe el medio escogido para la salvación? Sin duda surge esta pregunta con frecuencia. “Por gracia sois salvos por medio de la fe” es por cierto una de las doctrinas de las Sagradas Escrituras y el plan de Dios; pero ¿por qué es así? ¿Por qué escogió la fe y no más bien la esperanza, el amor o la paciencia? Nos conviene responder a esta pregunta con humildad, porque los caminos de Dios no son siempre comprensibles, ni nos permite él ponerlos, arrogantemente, en telas de juicio.",0.14,https://www.chapellibrary.org/book/wawss/,https://www.chapellibrary.org/api/books/download?code=wawss&format=pdf,,SIM
pepes,"Profesión expuesta, Posesión explicada","Lee Roy Shelton, Jr.","Buscando mensajes predicados sobre la verdadera conversión. Nunca ha habido un día en la historia de la iglesia cuando aparentemente ha habido más mención y menos práctica de la piedad de lo que se ha visto en nuestras iglesias hoy en día. ¿Dónde está la piedad y santidad vitales que caracterizaron a la iglesia en los Hechos de los Apóstoles? ¿Dónde está el fruto del Espíritu, el amor por las almas y una crucifixión para el mundo? La verdadera conversión da como resultado una vida cambiada, un camino santo y un amor por Dios.",1.10,https://www.chapellibrary.org/book/pepes/,https://www.chapellibrary.org/api/books/download?code=pepes&format=pdf,https://www.chapellibrary.org/api/books/download?code=pepes&format=epub,SIM
ltjes,Puestos sus ojos en Jesús,William Reid,"Puestos sus hojos en Jesús
 lleva al alumno al Salvador de los pecadores, a Jesús de Nazaret, al Hijo del hombre y al Hijo de Dios. ¿Eres un pecador? No encontrarás seguridad en una religión centrada en ti y en tus buenas obras. . Asuma la responsabilidad personal por su pecado y acérquese a Dios por medio de Jesús el Salvador para obtener el perdón y la bendición. Jesús murió como sustituto de su pueblo pecador, y Dios está satisfecho con el precio que pagó Su Hijo. Habiendo resucitado triunfalmente de la tumba y habiendose sentado como el Rey a la diestra del Padre, ¡Él ahora te llama a abandonar tus pecados y tus propios esfuerzos para salvarte y confiar completamente en Él como tu Salvador, tu Señor, tu Vida!",1.37,https://www.chapellibrary.org/book/ltjes/,https://www.chapellibrary.org/api/books/download?code=ltjes&format=pdf,https://www.chapellibrary.org/api/books/download?code=ltjes&format=epub,SIM
rwsws,Razones por las cuales algunos no vendrán a Cristo,Albert N. Martin,"“Y no queréis venir a mí para que tengáis vida.”
 
¡Seguramente éstas son unas de las palabras más trágicas que jamás se hayan dicho! Con ellas Jesús asevera claramente que la vida habría de encontrarse en Él, y que se obtendría sencillamente viniendo a Él. No estaba hablando de vida física, sino de la vida espiritual y eterna que uno recibe al unirse a Él por medio de la fe. Sin embargo, sus oyentes rehusaron hacer la única cosa necesaria para obtener la vida eterna, ya que rehusaron creer en Él. Y las palabras sobrias de Jesús demuestran que Él los considera a ellos —y a todos los que son como ellos— responsables por su indisposición obstinada de venir a Él.
 
¿Qué fue lo que impidió que estas personas externamente religiosas vinieran a Cristo? ¿Qué te impide a ti, mi amigo inconverso, venir a Cristo hoy? Al bosquejar cuatro de las razones principales por las que algunos no vendrán a Cristo, espero persuadirte a que abandones estas razones y que vengas a Jesucristo.",0.43,https://www.chapellibrary.org/book/rwsws/,https://www.chapellibrary.org/api/books/download?code=rwsws&format=pdf,https://www.chapellibrary.org/api/books/download?code=rwsws&format=epub,SIM
wians,Razones por las cuales no soy Catalico Romano,Charles B. LaFevre,.,0.17,https://www.chapellibrary.org/book/wians/,https://www.chapellibrary.org/api/books/download?code=wians&format=pdf,,SIM
rmgns,Reconciliación: La mayor necesidad del hombre,"Lee Roy Shelton, Jr.","Reconciliación: la necesidad más grande del hombre
 profundiza en la raíz del problema real de la humanidad, la alienación de Dios a causa del pecado y su cura, la reconciliación a través de la obra de Cristo.",0.68,https://www.chapellibrary.org/book/rmgns/,https://www.chapellibrary.org/api/books/download?code=rmgns&format=pdf,https://www.chapellibrary.org/api/books/download?code=rmgns&format=epub,SIM
